Price sale,CPU,Ram,Storage,Operating system,Brand,Screen size,discount
0.1298275626731536,0.2,0.0039215686274509,0.0985915492957746,1.0,0.5,0.5265486725663717,0.0
0.1704837301036902,0.2,0.0274509803921568,0.227364185110664,1.0,0.125,0.5265486725663717,0.0
0.1114264477329549,0.2,0.0117647058823529,0.0985915492957746,1.0,0.5,0.6283185840707964,0.1872340425531914
0.371579160754105,0.3,0.0117647058823529,0.227364185110664,1.0,0.3125,0.6460176991150443,0.0
0.1298275626731536,0.2,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.1298275626731536,0.0,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.5575221238938053,0.0
0.1316980877086289,0.1,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6017699115044248,0.0425531914893617
0.16210554767214,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.2127846476113251,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.0627745117913372,0.1,0.0117647058823529,0.227364185110664,1.0,0.75,0.5575221238938053,0.2212765957446808
0.1298275626731536,0.2,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6283185840707964,0.0
0.0742617744442192,0.1,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0
0.0411514291506182,0.1,0.0039215686274509,0.227364185110664,1.0,0.75,0.6283185840707964,0.2382978723404255
0.2735995675383472,0.6000000000000001,0.0117647058823529,0.0985915492957746,0.0,0.875,0.5663716814159292,0.1063829787234042
0.1298275626731536,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6460176991150443,0.0
0.0492600851408878,0.0,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5575221238938053,0.1148936170212766
0.0492600851408878,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.2212765957446808
0.0945334144198932,0.1,0.0117647058823529,0.0985915492957746,1.0,0.5,0.6283185840707964,0.0425531914893617
0.1215622677207919,0.2,0.0117647058823529,0.227364185110664,1.0,0.75,0.5575221238938053,0.2127659574468085
0.3107642408270829,0.2,0.0117647058823529,0.0985915492957746,1.0,0.8125,0.6017699115044248,0.0
0.1298275626731536,0.3,0.0274509803921568,0.0985915492957746,1.0,0.5,0.6460176991150443,0.0
0.1298275626731536,0.2,0.0588235294117647,0.0342052313883299,1.0,0.75,0.6283185840707964,0.0
0.1012906277451179,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0851063829787234
0.1704837301036902,0.8,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6460176991150443,0.0
0.0776403811068315,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.2127659574468085
0.1298275626731536,0.5,0.0588235294117647,0.227364185110664,0.0,0.875,0.6460176991150443,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0342052313883299,1.0,0.5,0.6283185840707964,0.0
0.0438543144807081,0.0,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5575221238938053,0.3617021276595744
0.1298275626731536,0.5,0.0274509803921568,0.227364185110664,0.0,0.875,0.6460176991150443,0.0
0.1485911210216906,0.1,0.0117647058823529,0.0342052313883299,1.0,0.9375,0.6283185840707964,0.0425531914893617
0.6959254003648896,0.3,0.0274509803921568,1.0,1.0,0.3125,0.7345132743362832,0.0
0.0607473477937698,0.1,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.5575221238938053,0.2978723404255319
0.5945672004865193,0.6000000000000001,0.0313725490196078,0.227364185110664,0.0,0.875,0.6548672566371682,0.0
0.1384553010338536,0.8,0.0039215686274509,0.227364185110664,1.0,0.125,0.6283185840707964,0.5744680851063829
0.1215622677207919,0.1,0.0117647058823529,0.0985915492957746,1.0,0.0,0.5575221238938053,0.0
0.1704837301036902,0.0,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.6017699115044248,0.0
0.1134536117305223,0.1,0.0039215686274509,0.0985915492957746,1.0,0.5,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.4911504424778761,0.0
0.0526386918035002,0.0,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5575221238938053,0.0936170212765957
0.1704837301036902,0.1,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1704837301036902,0.2,0.0117647058823529,0.4849094567404427,1.0,0.9375,0.6460176991150443,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.5575221238938053,0.0
0.1298275626731536,0.0,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.5265486725663717,0.0
0.1704837301036902,0.8,0.0058823529411764,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.0
0.1215622677207919,0.8,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0
0.0877762010946685,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.1702127659574468
0.1704837301036902,0.1,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6460176991150443,0.0
0.1012906277451179,0.1,0.0039215686274509,0.0985915492957746,1.0,0.4375,0.6283185840707964,0.2553191489361702
0.371579160754105,0.2,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.5309734513274337,0.1276595744680851
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0
0.16210554767214,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.75,0.6283185840707964,0.0
0.0573687411311575,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.5575221238938053,0.0638297872340425
0.1249408743834042,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.2340425531914893
0.16210554767214,0.8,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.1298275626731536,0.2,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6460176991150443,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0301810865191146,1.0,0.1875,0.4911504424778761,0.0
0.1704837301036902,0.2,0.0117647058823529,0.0985915492957746,1.0,0.0,0.6460176991150443,0.0
0.1704837301036902,0.2,0.0039215686274509,0.227364185110664,1.0,0.3125,0.6283185840707964,0.0
0.1012906277451179,0.8,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0638297872340425
0.150618285019258,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.5575221238938053,0.0
0.1337252517061963,0.1,0.0039215686274509,0.0985915492957746,1.0,0.1875,0.5575221238938053,0.0
0.0803432664369214,0.1,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0680851063829787
0.4661801473072505,0.3,0.0274509803921568,0.227364185110664,1.0,0.125,0.7345132743362832,0.0
0.1215622677207919,0.1,0.0117647058823529,0.0985915492957746,1.0,0.0,0.6283185840707964,0.1276595744680851
0.391850800729779,0.6000000000000001,0.0137254901960784,0.227364185110664,0.0,0.875,0.5663716814159292,0.0
0.391850800729779,0.6000000000000001,0.0313725490196078,0.0985915492957746,0.0,0.875,0.5663716814159292,0.0
0.172241367659977,0.2,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.1181836610581796,0.2,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0326961770623742,1.0,0.5,0.5575221238938053,0.0
0.2499493209000608,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6460176991150443,0.0854893617021276
0.1704837301036902,0.2,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1114264477329549,0.1,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.1702127659574468
0.1704837301036902,0.0,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5265486725663717,0.0
0.1704837301036902,0.2,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6460176991150443,0.0
0.1871072369754713,0.6000000000000001,0.0039215686274509,0.0342052313883299,0.0,0.875,0.6150442477876107,0.1404255319148936
0.331035880802757,0.2,0.0117647058823529,0.227364185110664,1.0,0.3125,0.6460176991150443,0.0425531914893617
0.1704837301036902,0.1,0.0,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1958916142982634,0.6000000000000001,0.0117647058823529,0.0342052313883299,0.0,0.875,0.5398230088495575,0.0
0.1418339076964659,0.2,0.0117647058823529,0.227364185110664,1.0,0.75,0.5132743362831859,0.5744680851063829
0.0708831677816068,0.1,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6283185840707964,0.1914893617021276
0.1298275626731536,0.1,0.0,0.0020120724346076,1.0,0.1875,0.5619469026548672,0.0
0.0945334144198932,0.1,0.0117647058823529,0.227364185110664,1.0,0.0,0.5575221238938053,0.2127659574468085
0.1789985809852017,0.8,0.0117647058823529,0.227364185110664,1.0,0.3125,0.6283185840707964,0.2765957446808511
0.1298275626731536,0.2,0.0117647058823529,0.0342052313883299,1.0,0.75,0.5575221238938053,0.0
0.1148050543955672,0.2,0.0,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1298275626731536,0.0,0.0,0.227364185110664,1.0,0.6875,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0039215686274509,0.227364185110664,1.0,0.0,0.6283185840707964,0.0
0.1756199743225893,0.1,0.0117647058823529,0.0985915492957746,1.0,0.8125,0.6460176991150443,0.5106382978723404
0.1298275626731536,0.1,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.6283185840707964,0.0
0.1357524157037637,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6283185840707964,0.0
0.1688627609973647,0.2,0.0117647058823529,0.227364185110664,1.0,0.9375,0.6283185840707964,0.425531914893617
0.1249408743834042,0.2,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6017699115044248,0.0
0.0337184944928711,0.0,0.0039215686274509,0.0342052313883299,1.0,0.5,0.6283185840707964,0.2127659574468085
0.3040070275018582,0.2,0.0117647058823529,0.0985915492957746,1.0,0.8125,0.6460176991150443,0.0
0.1704837301036902,0.3,1.0,0.4849094567404427,1.0,0.3125,0.7035398230088495,0.0
0.1298275626731536,0.7000000000000001,0.0039215686274509,0.227364185110664,1.0,0.125,0.6283185840707964,0.0
0.2634637475505102,0.1,0.2470588235294117,0.0342052313883299,1.0,0.8125,0.6902654867256637,0.0
0.1229137103858368,0.1,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5265486725663717,0.4042553191489361
0.1298275626731536,0.1,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1479153996891682,0.2,0.0039215686274509,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0985915492957746,1.0,0.375,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6460176991150443,0.0
0.1298275626731536,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.0445300358132306,0.0,0.0039215686274509,0.0985915492957746,1.0,0.75,0.6283185840707964,0.2131914893617021
0.0762889384417866,0.1,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.3702127659574468
0.1704837301036902,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1298275626731536,0.2,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.5309734513274337,0.0
0.1499425636867355,0.1,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.1485911210216906,0.8,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.1276595744680851
0.1298275626731536,0.2,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.2296776809243867,0.2,0.0117647058823529,0.227364185110664,1.0,0.125,0.6283185840707964,0.425531914893617
0.202648827623488,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0
0.2499493209000608,0.2,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.6017699115044248,0.1702127659574468
0.0742617744442192,0.1,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.2127659574468085
0.1141293330630447,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.3021276595744681
0.1891344009730387,0.5,0.0117647058823529,0.0985915492957746,0.0,0.875,0.5575221238938053,0.2127659574468085
0.1438610716940334,0.1,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.2431921075748361,0.1,0.0117647058823529,0.0985915492957746,1.0,0.8125,0.5575221238938053,0.0
0.0945334144198932,0.8,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6460176991150443,0.0
0.0708831677816068,0.1,0.0039215686274509,0.0985915492957746,1.0,0.0,0.5575221238938053,0.1914893617021276
0.1704837301036902,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0
0.3107642408270829,0.6000000000000001,0.0117647058823529,0.227364185110664,0.0,0.875,0.5663716814159292,0.0
0.0776403811068315,0.1,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.2340425531914893
0.0695317251165619,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.1148936170212766
0.1704837301036902,0.8,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1298275626731536,0.8,0.0117647058823529,0.0985915492957746,1.0,0.5,0.6504424778761063,0.0
0.3377930941279816,0.3,0.0117647058823529,0.227364185110664,1.0,0.75,0.6460176991150443,0.1702127659574468
0.0607473477937698,0.0,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5575221238938053,0.1276595744680851
0.0573687411311575,0.8,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.2553191489361702
0.1012906277451179,0.1,0.0117647058823529,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0
0.0877762010946685,0.2,0.0039215686274509,0.0985915492957746,1.0,0.5,0.6283185840707964,0.2940425531914893
0.1298275626731536,0.1,0.0039215686274509,0.0342052313883299,1.0,0.125,0.5575221238938053,0.0
0.1298275626731536,0.1,0.0117647058823529,0.227364185110664,1.0,0.75,0.5265486725663717,0.0
0.1398067436988985,0.5,0.0196078431372549,0.0342052313883299,0.0,0.875,0.5575221238938053,0.225531914893617
0.1298275626731536,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.5575221238938053,0.0
0.0925062504223258,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6283185840707964,0.0553191489361702
0.1789985809852017,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0,0.0985915492957746,1.0,0.1875,0.5575221238938053,0.0
0.1298275626731536,0.2,0.0039215686274509,0.0985915492957746,1.0,0.75,0.6283185840707964,0.0
0.1704837301036902,0.1,0.0019607843137254,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.0
0.3377930941279816,0.2,0.0117647058823529,0.227364185110664,1.0,0.3125,0.6460176991150443,0.0
0.3445503074532063,0.5,0.0274509803921568,0.0985915492957746,0.0,0.875,0.5575221238938053,0.0
0.151969727684303,0.2,0.0019607843137254,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.1276595744680851
0.1298275626731536,0.5,0.0274509803921568,0.0985915492957746,0.0,0.875,0.5663716814159292,0.0
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.4375,0.6283185840707964,0.0
0.2972498141766336,0.2,0.0117647058823529,0.227364185110664,1.0,0.9375,0.6460176991150443,0.0
0.0708831677816068,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.2127659574468085
0.036421379822961,0.0,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.225531914893617
0.1704837301036902,0.2,0.0039215686274509,0.0342052313883299,1.0,0.1875,0.6017699115044248,0.0
0.1704837301036902,0.1,0.0039215686274509,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.0979120210825055,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.6283185840707964,0.0212765957446808
0.1891344009730387,0.2,0.0117647058823529,0.227364185110664,1.0,0.9375,0.6283185840707964,0.0851063829787234
0.0877762010946685,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.125,0.5575221238938053,0.1276595744680851
0.1298275626731536,0.0,0.0,0.0342052313883299,1.0,0.5,0.6283185840707964,0.0
0.1046692344077302,0.1,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6460176991150443,0.0212765957446808
0.1298275626731536,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.1875,0.6283185840707964,0.0
0.1704837301036902,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0
0.1553483343469153,0.1,0.0117647058823529,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.0425531914893617
0.1704837301036902,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.0
0.1046692344077302,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.3191489361702127
0.1298275626731536,0.6000000000000001,0.0313725490196078,0.227364185110664,0.0,0.875,0.6548672566371682,0.0
0.1181836610581796,0.1,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.2765957446808511
0.1298275626731536,0.8,0.0039215686274509,0.0985915492957746,1.0,0.5,0.6504424778761063,0.0
0.1704837301036902,0.8,0.0039215686274509,0.0985915492957746,1.0,0.3125,0.7035398230088495,0.0
0.1553483343469153,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0212765957446808
0.0810189877694438,0.8,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0
0.1704837301036902,0.2,0.0117647058823529,0.227364185110664,1.0,0.1875,0.5575221238938053,0.0
0.0472329211433204,0.0,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0851063829787234
0.2330562875869991,0.6000000000000001,0.0039215686274509,0.0985915492957746,0.0,0.875,0.5663716814159292,0.1489361702127659
0.1215622677207919,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0
0.1298275626731536,0.0,0.0,0.0342052313883299,1.0,0.5,0.6283185840707964,0.0
0.1704837301036902,0.3,0.0117647058823529,1.0,1.0,0.3125,0.7035398230088495,0.0
0.1704837301036902,0.3,0.0039215686274509,0.4849094567404427,1.0,0.3125,0.6460176991150443,0.0
0.1298275626731536,0.2,0.0039215686274509,0.0985915492957746,1.0,0.5,0.6504424778761063,0.0
0.1298275626731536,0.3,0.0274509803921568,0.227364185110664,1.0,0.125,0.6283185840707964,0.0
0.1298275626731536,0.1,0.0,0.0955734406438632,1.0,0.1875,0.5575221238938053,0.0
0.1553483343469153,0.1,0.0117647058823529,0.0985915492957746,1.0,0.1875,0.5575221238938053,0.1063829787234042
0.2634637475505102,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6460176991150443,0.0425531914893617
0.3175214541523076,0.3,0.0274509803921568,0.227364185110664,1.0,0.75,0.6460176991150443,0.0
0.1704837301036902,0.1,0.0117647058823529,0.0985915492957746,1.0,0.5,0.5575221238938053,0.0
0.1298275626731536,0.8,0.0039215686274509,0.0985915492957746,1.0,0.75,0.6283185840707964,0.0
0.0911548077572809,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.1489361702127659
0.0404757078180958,0.8,0.0039215686274509,0.0985915492957746,1.0,0.5625,0.6283185840707964,0.2553191489361702
0.2769781742009595,0.2,0.0117647058823529,0.0342052313883299,1.0,0.8125,0.6902654867256637,0.0
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.0607473477937698,0.7000000000000001,0.0039215686274509,0.0342052313883299,1.0,0.0,0.5575221238938053,0.0978723404255319
0.1215622677207919,0.1,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.1276595744680851
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.5575221238938053,0.0
0.1298275626731536,0.1,0.0039215686274509,0.0985915492957746,1.0,0.5,0.6283185840707964,0.0
0.0472329211433204,0.0,0.0039215686274509,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0851063829787234
0.0945334144198932,0.1,0.0117647058823529,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0638297872340425
0.0877762010946685,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.75,0.5575221238938053,0.0
0.1418339076964659,0.1,0.0274509803921568,0.0985915492957746,1.0,0.0,0.6283185840707964,0.0
0.1298275626731536,0.2,0.0117647058823529,0.227364185110664,1.0,0.75,0.6283185840707964,0.0
0.192513007635651,0.6000000000000001,0.0039215686274509,0.0985915492957746,0.0,0.875,0.5398230088495575,0.1063829787234042
0.1298275626731536,0.1,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.1026420704101628,0.1,0.0117647058823529,0.0985915492957746,1.0,0.125,0.5575221238938053,0.1617021276595744
0.0742617744442192,0.1,0.0039215686274509,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.2127659574468085
0.1181836610581796,0.1,0.0039215686274509,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.0638297872340425
0.1418339076964659,0.2,0.0117647058823529,0.0985915492957746,1.0,0.125,0.6283185840707964,0.0
0.0762889384417866,0.7000000000000001,0.0039215686274509,0.0985915492957746,1.0,0.0,0.5575221238938053,0.0
0.2634637475505102,0.2,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6460176991150443,0.0429361702127659
0.1298275626731536,0.1,0.0117647058823529,0.0985915492957746,1.0,0.4375,0.6283185840707964,0.0
0.1418339076964659,0.2,0.0117647058823529,0.0985915492957746,1.0,0.8125,0.5575221238938053,0.7791489361702127
0.0877762010946685,0.1,0.0039215686274509,0.0985915492957746,1.0,0.125,0.6283185840707964,0.2765957446808511
0.1012906277451179,0.1,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6017699115044248,0.0425531914893617
0.0776403811068315,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.2127659574468085
0.1298275626731536,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.5,0.6504424778761063,0.0
0.1704837301036902,0.3,0.0117647058823529,0.227364185110664,1.0,0.3125,0.6460176991150443,0.0
0.1958916142982634,0.9,0.0117647058823529,0.0985915492957746,1.0,0.9375,0.6283185840707964,0.0
0.1704837301036902,0.2,0.0117647058823529,0.0342052313883299,1.0,0.125,0.6017699115044248,0.0
0.2161632542739374,0.5,0.0117647058823529,0.0342052313883299,0.0,0.875,0.6017699115044248,0.1702127659574468
0.0,0.5,0.0039215686274509,0.0985915492957746,0.0,0.875,0.6017699115044248,0.0
0.0573687411311575,0.7000000000000001,0.0117647058823529,0.0985915492957746,1.0,0.75,0.6283185840707964,0.1063829787234042
0.1485911210216906,0.1,0.0039215686274509,0.0985915492957746,1.0,0.3125,0.6283185840707964,0.1276595744680851
